x,y
13.535536855,-18.437036801
14.192800882,-18.656342695
14.582673000,-18.327095360
14.820780758,-17.908478426
14.932782956,-17.488035279
15.321722833,-17.009354124
15.941953532,-16.677602911
16.568555673,-16.358016508
17.105643284,-16.385332572
17.383315371,-15.828577434
17.569732356,-15.150333805
17.964037328,-15.608226786
18.438576384,-15.413892262
18.663112699,-14.762641260
18.852182678,-14.085919596
19.088934637,-13.423564539
18.685214116,-13.775447927
18.228061051,-14.249441173
18.893466405,-14.021402957
19.558871758,-13.793364741
19.892739481,-13.193133425
20.473490722,-12.827483280
21.101522007,-12.547308379
21.557397099,-12.011637199
21.505858793,-11.541753130
22.171824857,-11.478247953
22.000063996,-10.922671453
22.426203965,-10.566615707
22.978525912,-10.186876766
23.292722288,-9.557597711
23.360019925,-8.893480036
23.790648630,-8.421172502
24.286952881,-8.225321241
24.290990707,-7.549788735
24.759098366,-7.061018642
25.267779824,-6.748863027
25.402902568,-6.058686253
25.557834525,-5.372565417
26.023419430,-5.510969194
25.833623490,-4.888429305
26.189429380,-4.283080007
26.497991279,-3.650976166
26.723993025,-3.358918214
26.818398575,-3.123216643
27.190547189,-2.532958587
27.465938065,-1.886731258
27.898579708,-1.365634173
28.093793920,-0.903572688
28.176373798,-0.205041173
28.135978004,0.074368317
28.368209641,0.680485360
28.702851765,0.491939465
28.930812678,0.448690158
28.938848201,1.152040101
28.762138477,1.795112775
28.987943467,2.297911155
29.476009018,2.460179917
29.391973440,3.156407144
29.753394181,3.486512700
30.272932586,3.919697481
30.502790560,4.583072260
30.056395530,4.907382970
30.307916123,4.511969275
30.540982051,4.825563542
30.671953510,5.516658463
30.578320126,5.917306890
30.943397553,6.518542438
30.961375230,6.909007065
31.159211264,7.525924865
31.467794725,8.158018181
31.744183472,8.804729543
32.116445140,8.695450665
32.283177575,9.328573231
32.315852266,9.538397805
32.746498863,10.094553557
32.727128719,10.244681839
32.803253788,10.943946228
33.123112086,11.167006275
33.340537729,11.738634808
33.472893964,12.398045919
33.561346860,13.015668987
34.139429417,13.292327534
34.562082206,13.846174579
34.833520538,14.306202231
34.173020719,14.548081748
33.755141262,14.732054036
34.443513355,14.677173254
34.856548589,15.177505672
34.562606968,15.474196311
35.125084247,15.896552823
35.408019774,16.497694869
35.591046757,17.102242155
36.014963270,17.465373877
36.191241202,17.802138226
35.854898884,17.896677024
35.730897510,18.289683089
35.718574899,18.918560236
36.342455842,19.243426795
36.585664870,19.722044699
36.261262724,20.240998124
36.684555948,20.699497792
36.595727968,21.359217782
36.574872727,21.955493452
36.674843385,22.430856651
37.075074723,23.004214719
36.748885680,23.276706037
36.321389634,23.636691803
36.443211487,24.031331062
36.885800410,24.578030942
36.994229840,25.205425559
36.730758876,25.857613234
36.222432351,25.605024659
36.345724575,25.748022659
36.756837685,25.806889585
36.424049226,26.426581083
36.357091412,26.889944997
36.667496041,27.079326062
36.219244276,27.610957367
36.507396202,27.320753786
35.973921548,27.779197355
35.440446894,28.237640924
35.450671907,28.513162233
35.437638498,28.616745925
35.064023880,28.831547992
34.814262235,29.379318617
35.307221766,29.430845412
35.111212441,29.653895745
34.739580049,30.063762275
34.419304048,30.086334010
33.805662989,30.236133116
